"8579249","542471","154128","Les Monts-de-Pully, collège"
"8579247","541634","154209","Montblesson, Centenaire"
"8570559","545625","148825","Cully, gare"
"1500813","532647","152260","Ecublens VD, Ruchoz"
"8588872","531185","153122","Denges, Les Oches"
"8501045","531093","153487","Denges-Echandens"
"1504188","532930","151930","St-Sulpice, Russel"
"1503313","533390","152066","St-Sulpice, Pâqueret"
"1504798","531839","152092","Ecublens VD, Vallaire"
"3001180","531094","152817","Denges, Village"
"1500409","532528","151716","St-Sulpice, Bochet"
"3005710","531216","152356","Denges, La Pale"
"8588158","532419","151355","St-Sulpice VD, centre"
"8579231","531519","151671","St-Sulpice VD, Venoge"
"1502527","531846","151495","St-Sulpice, Laviau"
"1500968","532069","151404","St-Sulpice, Chantres"
"3006870","531166","151901","Denges, Sur les Moulins"
"8501245","532671","151179","St-Sulpice VD"
"3008100","530271","153386","Lonay, Vozy"
"1503484","530802","151930","Denges, Pierraz-Mur"
"3000770","529913","153286","Lonay, Carouge"
"1502591","535399","153035","Renens, Longemalle"
"1504244","535335","152674","Lausanne, Sablons"
"1504961","541581","161247","Froideville, Village"
"1501377","541825","161390","Froideville, Croisée"
"1500911","541160","161099","Froideville, Champ Croix"
"8570169","542060","161375","Froideville, Laiterie"
"8570170","542250","161700","Froideville, Bas-du-Caraset"
"1501010","540835","161982","Bottens, Rustériaz"
"1500883","540342","160800","Lausanne, Chalet-Marin"
"8570165","540150","160471","Montheron, La Râpe"
"8570171","542840","162450","Poliez-Pittet, Les Adelins"
"1501006","539581","161671","Bottens, Chalet Coucou"
"8570178","540365","163136","Bottens, croisée"
"8570176","539332","161067","Bretigny-sur-Morrens, croisée"
"1500305","539394","160280","Lausanne, Bérallaz"
"1503070","538992","160050","Cugy VD, Moulin"
"1501849","538901","159843","Cugy VD, Epi d'Or"
"8570212","542200","164275","Poliez-Pittet, village"
"8573634","538835","159665","Cugy VD, village"
"8570211","541875","164550","Poliez-Pittet, Les Roches"
"1501479","538705","159474","Cugy VD, Poste"
"8579669","541750","164625","Poliez-Pittet, collège"
"8570172","543750","164000","Villars-Tiercelin, village"
"8570210","541650","164875","Poliez-Pittet, Grands-Champs"
"8570216","543775","164300","Villars-Tiercelin, Laiterie"
"8581186","537950","160200","Morrens VD, poste"
"1500796","538465","159081","Cugy VD, Cavenette"
"8570208","541050","165050","Poliez-le-Grand, La Sauvenière"
"8582065","537794","160166","Morrens VD, Grande Salle"
"8581185","537750","160325","Morrens VD, Place du village"
"1500909","543351","157650","Lausanne, Chalet-Fontaine"
"1504473","544066","158012","Lausanne, Ste-Catherine"
"1500210","542872","157319","Lausanne, Chalet-à-Gobet"
"8570209","541500","165440","Poliez-le-Grand, Bois-la-Croix"
"8570207","540725","165370","Poliez-le-Grand, village"
"1504931","542401","157116","Lausanne, Vert-Bois"
"1500625","538290","158587","Le Mont, Budron"
"8570217","543370","165100","Villars-Tiercelin, M. Villars"
"8570206","540225","165275","Poliez-le-Grand, Corchamp"
"8570213","543060","165250","Dommartin, Les Fourches"
"1501733","541996","156980","Lausanne, Ecole Hôtelière"
"8501172","537325","162780","Assens"
"1502036","538288","158127","Le Mont, Fougères"
"1504063","545227","158444","Montpreveyres, Riau-Graubon"
"8587549","541900","156600","La Vulliette"
"1503663","543080","156805","Lausanne, Praz-Collet"
"1501770","542158","156528","Lausanne, En Marin"
"8501171","536757","161314","Etagnières"
"8570173","545125","164525","Peney-le-Jorat, Chalet Renards"
"1501056","543109","156634","Lausanne, Chevreuils"
"8570205","539300","165610","Echallens, Les Trois-Sapins"
"1501888","538329","157550","Le Mont, Etavez"
"8580485","539300","165650","Echallens, collège/parc"
"1500153","541045","156236","Epalinges, Ballègue"
"8570430","546625","161450","Corcelles-le-Jt., Le Torel"
"1502122","542138","156187","Epalinges, Grand Chemin"
"8570214","543375","166070","Dommartin, Le Pâquis"
"8570431","546675","162050","Corcelles-le-Jorat, village"
"1503593","540714","156150","Epalinges, Polny"
"8504177","538304","157231","Grand-Mont"
"8587727","536410","160550","Les Ripes"
"8570204","539025","165800","Echallens, La Robellaz"
"8579252","542955","156199","Vers-chez-les-Blanc, centre"
"1500355","540899","156002","Epalinges, Biolleyre"
"8570417","546500","159250","Montpreveyres, Halte TL"
"8579240","546132","158503","Montpreveyres, Balances"
"8570432","546750","162525","Corcelles-le-Jt.,Champ-la-Dame"
"8501174","538767","165778","Sur Roche"
"8570174","545500","164875","Peney-le-Jorat, poste"
"8570429","546850","160175","Corcelles-le-Jorat, Halte TL"
"1502837","542859","156018","Lausanne, Molliettes"
"1501237","546874","160228","Ropraz, Corcelles-Jorat"
"1502993","546505","159039","Montpreveyres"
"8579742","545625","164875","Peney-le-Jorat, collège"
"1501193","538450","156789","Le Mont, Coppoz"
"8501173","538363","165650","Echallens"
"8570203","538575","165800","Echallens, Place la Couronne"
"8501178","539014","166087","Grésaley"
"1501780","541166","155782","Epalinges, En Praz Bin"
"8570238","538300","165675","Echallens, gare"
"8587546","541600","155700","Epalinges, Lion d'Or"
"8587547","542689","155810","Chalet à Matthey"
"8507673","543530","166500","Dommartin, poste"
"8501169","536182","159576","Cheseaux"
"8570219","544430","166130","Chardonney, village"
"8570063","536175","159550","Cheseaux-s-Lausanne, gare"
"1501201","538417","156517","Le Mont, Coppoz-Poste"
"8570180","538180","165825","Echallens, Château"
"8504174","541419","155536","Epalinges, collège"
"1502317","547276","160689","Ropraz, Home du Jorat"
"8570064","536025","159850","Cheseaux-s-Lausanne, Pâquis"
"1500348","541279","155508","Epalinges, Centre"
"8570215","543600","166650","Dommartin, croisée"
"8570181","537850","165675","Echallens, garage postal"
"1501396","541121","155442","Epalinges, Croix Blanche"
"8570301","538630","166300","Echallens, La Fontaine"
"8501170","536139","158860","Bel-Air LEB"
"8587853","538354","156211","Petit-Mont"
"8570433","547375","162875","Ropraz, village"
"8579241","547600","161300","Ussières (Ropraz), Château"
"8570218","544560","166500","Montaubion, croisée"
"8570202","537950","166100","Echallens, Les Coulisses"
"1500492","536990","154499","Lausanne, Bossons"
"1500378","537293","154896","Lausanne, Blécherette"
"1501119","538627","154925","Lausanne, Clochatte"
"1503933","536599","154282","Lausanne, Rapille"
"8501162","536419","154017","Union-Prilly"
"1502887","536508","154463","Prilly, Mont-Goulin"
"1501639","536603","154654","Lausanne, Désert"
"1502981","539048","154962","Lausanne, Montolieu"
"1502728","538134","155398","Le Mont, Martines"
"1502333","536299","153896","Prilly, Huttins"
"1500048","539366","154742","Lausanne, Abeilles"
"1504263","533063","157787","Villars-Ste-Croix, Sansy"
"8588847","532750","157775","Villars-Ste-Croix, village"
"1501797","532085","158142","Mex VD, En Verney"
"1504647","532841","158645","Mex VD, Trésy"
"8588849","533479","158719","Mex VD, ch. de la Richardaz"
"8501166","535949","157131","Romanel-sur-Lausanne"
"1504376","533130","158729","Mex VD, Sous-Valeyres"
"1503757","536205","154612","Prilly, Prilly-Chasseur"
"8501163","536205","154612","Prilly-Chasseur"
"1500859","536422","155138","Prilly, Cery-Gériatrie"
"1502766","532168","158898","Mex VD, poste"
"1503743","536052","154048","Prilly, Prilly-Centre"
"8588853","532004","158875","Mex VD, village"
"1502411","537819","151325","Lausanne, Jordils"
"1500209","537745","151114","Lausanne, Beau-Rivage"
"8501075","537691","150807","Lausanne-Ouchy"
"1503276","537625","150968","Lausanne, Ouchy"
"1500244","537458","151566","Lausanne, Beauregard"
"1503382","537209","151237","Lausanne, Pêcheurs"
"1504882","551038","168575","Moudon, Verger"
"1500583","551185","168650","Moudon, Moudon-CFF"
"8570393","551140","168775","Moudon, gare"
"8504120","551319","168734","Moudon"
"8577655","551200","169000","Moudon, collège"
"1504352","550756","168073","Moudon, Sorbiers"
"8570340","551100","169175","Moudon, Hôpital"
"8570341","550420","168800","Moudon, Le Vallon"
"8581513","550950","169250","Moudon, Chalet-Blanc"
"8570338","551421","169180","Moudon, L'Ochette"
"8570339","551300","169325","Moudon, La Prairie"
"8570356","551475","169750","Moudon, Grange-Verney"
"8577650","551900","167600","Chavannes-sur-Moudon, village"
"8570342","549775","167725","Moudon, Belflori"
"8504019","550445","167084","Bressonnaz"
"8579243","550200","166900","Bressonnaz TL"
"8570357","551530","170450","Bussy-sur-Moudon,Foulaz-Verney"
"8570358","551860","170600","Bussy-sur-Moudon, village"
"8570343","549300","167000","Rossenges, croisée"
"8570359","552010","170800","Bussy-sur-Moudon, collège"
"8577659","551940","166190","Rue, Montet bif."
"8504698","553600","169400","Chesalles-sur-Moudon"
"8570360","551750","171250","Bussy-sur-Moudon, La Cauderie"
"8577701","552280","166020","Montet (Glâne), village"
"8504162","549800","166000","Syens, Champ-du-Chêne"
"1501504","549487","166049","Syens, Syens route cantonale"
"8504279","553000","166100","Vuarmarens, poste"
"8570354","549525","171475","Neyruz-sur-Moudon,Les Rutannes"
"8581437","550200","171950","Neyruz-sur-Moudon, collège"
"8570367","550230","172050","Neyruz-sur-Moudon, Laiterie"
"8570344","548275","166300","Hermenches, Moille-Robert"
"8570345","548275","166300","Hermenches, village"
"8570366","550425","172325","Neyruz-sur-Moudon, anc. poste"
"8570361","551800","172325","Oulens-sur-Lucens, La Crausaz"
"8504696","555200","169100","Brenles, laiterie"
"8570362","551775","172750","Oulens-sur-Lucens, village"
"8581514","548620","172125","Thierrens, le Planchy"
"1501142","549797","164330","Vucherens, Closy"
"8570368","550150","173000","Villars-le-Comte, en Essert"
"8570348","546675","167325","Sottens, croisée"
"8570365","550850","173150","Villars-le-Comte, La Scie"
"8504970","553800","164900","Ursy, village"
"8570350","546425","169350","Chapelle-sur-Moudon, Mulles"
"8507661","546290","168750","Chapelle-sur-Moudon, poste"
"8570364","551075","173425","Villars-le-Comte, poste"
"8504163","549700","163900","Vucherens, village"
"8570349","546280","167525","Sottens, Radio"
"1502441","548656","164128","Vucherens, La Râpe"
"8570355","547900","172525","Thierrens, La Croix"
"8570363","551500","173625","Villars-le-Comte, Le Chalet"
"8570353","547450","172500","Thierrens, Prouty"
"8570351","546150","170675","St-Cierges, La Tondiaz"
"8570352","547175","172250","Thierrens, La Rapaz"
"8507963","547650","172700","Thierrens, poste"
"8570346","546600","165575","Peney-le-Jorat, Moulin Peney"
"8581943","547860","172940","Thierrens, gare routière"
"8570372","548000","173060","Thierrens, Fontana-Bion"
"8507960","546175","171175","St-Cierges, grande salle"
"8570371","548375","173450","Thierrens, Carron"
"8504692","552800","163300","Rue, poste"
"8581512","546225","171450","St-Cierges, Transformateur"
"8504694","556000","171200","Lovatens, village"
"8504121","554386","173125","Lucens"
"8570347","545700","166465","Villars-Mendraz, croisée"
"8570222","545425","169800","Boulens, Moulin de l'Augine"
"8570317","547500","173150","Thierrens, en Tombaz"
"8570369","550100","174450","Denezy, aux Clos"
"8504164","549500","162800","Vulliens, Halte TL"
"8504899","557000","167600","Siviriez, village"
"8570175","545515","166050","Villars-Mendraz, Praz-Longet"
"8570370","549925","174650","Denezy, collège"
"8570223","545025","170100","Boulens, croisée"
"8577696","554900","163600","Vauderens, gare"
"8504018","551922","162322","Ecublens-Rue"
"8504021","554917","163525","Vauderens"
"8507663","544650","168600","Chapelle-sur-Moudon, La Combe"
"8504697","556700","165300","Prez-vers-Siviriez, village"
"8504022","557531","167382","Siviriez"
"8504165","549259","161891","Carrouge VD"
"8570221","544000","168275","Peyres-Possens, café"
"8507665","546375","174075","Correvon, village"
"8570395","544425","171475","Bercher, Vieux-Collège"
"8580462","544375","171475","Bercher, village"
"8570380","554350","175050","Cremin, village"
"8580578","544450","171750","Bercher, Vers l'Eglise"
"8570471","557450","172275","Prévonloup, poste"
"8570470","557550","172125","Prévonloup, Café"
"8577691","558400","167600","La Pierraz"
"8504879","558400","169600","Drognens, caserne"
"8504978","552800","161300","Promasens, église"
"8504699","558000","171500","Billens, Les Mottes"
"8504996","555300","162300","Mossel, village"
"8570397","545225","173525","Ogens, village"
"1504846","539584","154477","Lausanne, Vennes-Collège"
"1504812","539924","154067","Lausanne, Valmont"
"1504832","540067","154760","Lausanne, Vennes"
"1501089","539299","154976","Lausanne, Cigale"
"1504678","540122","155093","Epalinges, Tuileries"
"1500421","539937","155243","Epalinges, Bois Murat"
"8579245","540268","153865","Lausanne, Le Foyer"
"8579239","540400","154900","Epalinges, Les Croisettes"
"1500579","540582","154122","Lausanne, Boveresses"
"1503670","540802","154316","Lausanne, Praz-Séchaud"
"1503564","540879","155084","Epalinges, Planches"
"1501261","538110","155731","Le Mont, Côtes"
"8587550","541755","154852","Montblesson, La Perronnaz"
"1503711","536206","153176","Lausanne, Prélaz-les-Roses"
"1502162","535941","153711","Prilly, Grand Vigne"
"1502093","536025","153284","Lausanne, Galicien"
"8501208","536323","152768","Provence TL"
"1501294","536421","154614","Prilly, Coudraie"
"1503143","535850","152969","Prilly, Malley-Nord"
"1502664","535980","152841","Lausanne, Malley"
"8501209","535906","152878","Lausanne, Malley-Métro"
"1503788","536257","152617","Lausanne, Provence Sud"
"1501279","536388","152571","Lausanne, Cottages"
"1501249","535585","152948","Lausanne, Malley-Sud"
"1502974","536322","152205","Lausanne, Montoie"
"1501957","536574","152087","Lausanne, Figuiers"
"1500415","535679","152292","Lausanne, Bois du Vaux"
"1500189","536664","151990","Lausanne, Batelière"
"1502650","536078","151976","Lausanne, Maladière"
"1504732","548067","161107","Carrouge, Ussières"
"1501408","548334","161034","Carrouge, Croix d'Or"
"8504758","548775","160750","Mézières VD, village"
"8570424","548875","161075","Mézières VD, gare"
"1502791","548796","160756","Mézières VD, Village"
"1502789","548883","161133","Mézières VD, Station"
"8570423","549800","160400","Ferlens VD, bif."
"8570422","549950","159900","Ferlens VD, village"
"8570434","550175","160300","Ferlens VD, Café du Nord"
"8570421","549775","159275","Servion, Mannessivaz"
"8504169","547375","158200","Les Cullayes, village"
"1504320","549619","158179","Servion, Servion-Poste"
"8570420","549625","158150","Servion, poste/croisée"
"8581429","549426","157972","Servion, Grange Rouge"
"8570435","551275","159725","Auboranges, Le Jordil"
"8504997","549025","157425","Servion, Le Zoo"
"8570419","547875","157300","Les Cullayes, Pra la Tête"
"8570462","549700","157625","Servion, Clos de l'Auberge"
"8570436","551475","159100","Auboranges, Café"
"8570437","551750","158475","Vuibroye, Champacot"
"8570458","551450","158050","Vuibroye, village"
"8570461","550200","157000","Essertes, collège"
"8587545","549600","156600","Essertes, Le Pralet"
"8570460","550775","157075","Châtillens, Le Péleret"
"8579250","547200","156300","Mollie-Margot, centre"
"1504582","547546","156221","Savigny, Talliaz"
"8570459","551350","157300","Châtillens, collège"
"1500540","547590","155901","Forel, Bourg-Pilettes"
"8504017","552226","157885","Châtillens"
"8570438","552225","157875","Châtillens, gare"
"1502199","547050","155905","Savigny, Grange-la-Ville"
"1500779","549276","155896","Forel, Casard"
"8580757","552600","157950","Oron-la-Ville, Coop"
"1501107","546952","155672","Savigny, Clair-Matin"
"8579800","552875","158025","Oron-la-Ville, collège"
"1504383","546850","155404","Savigny, St-Amour"
"1502239","547795","155254","Forel, Grenet"
"8504775","553075","157975","Oron-la-Ville, poste"
"1501024","548054","155052","Forel, Chemin Rochettaz"
"1502557","548366","154807","Forel, Les Confrériers"
"1501347","546324","154918","Savigny, Crêt-Rouge"
"8570439","553450","157475","Oron-la-Ville, Pré à l'Abbé"
"8582200","552080","156000","Les Tavernes, collège"
"8579251","548700","154600","Forel (Lavaux), Cornes de Cerf"
"8504020","553885","158095","Oron"
"8577681","553875","158075","Oron-le-Châtel, gare"
"8570449","554075","158400","Oron-le-Châtel, poste"
"1502291","542147","155089","Lausanne, Haute Combe"
"1500262","537000","151432","Lausanne, Bellerive"
"8501168","536077","158080","Vernand-Camarès"
"8577645","535475","159325","Cheseaux-s-Lausanne, Martheray"
"1504600","536578","151704","Lausanne, Théâtre de Vidy"
"1504594","529342","152254","Préverenges, Taudaz"
"1500343","528911","152187","Morges, Bief"
"3004190","529159","152806","Lonay, Levant"
"8588876","529390","152850","Lonay, Les Pressoirs"
"8501048","529477","152839","Lonay-Préverenges"
"3002340","528967","152726","Lonay, Grassiaz"
"8579230","529994","152192","Préverenges, village"
"3004580","528731","152528","Morges, Maraîchère"
"1503337","528661","152149","Morges, Parc de Vertou"
"8588898","530070","152330","Préverenges, Petit Bâle"
"8501047","528588","152301","Morges-St-Jean"
"3002310","528541","152350","Morges, Gracieuse"
"8588871","528530","152380","Gracieuse"
"3004200","529572","153213","Lonay, Eglise"
"8570091","528500","152875","Morges, En Grassiaz"
"8570090","528300","152525","Morges, Les Pétoleyres"
"3005780","528230","152224","Morges, Pré-Reymond"
"3004210","529247","153431","Lonay, Parc"
"1500361","528194","151904","Morges, Blancherie"
"3000440","528137","152171","Morges, de Beausobre"
"3002300","528018","152434","Morges, Grosse-Pierre"
"3006860","528039","151794","Morges, St-Domingue"
"3006470","527955","152634","Morges, Rossignol"
"3002670","528011","152812","Morges, Hôpital"
"8570089","527940","151730","Morges, Pâquis"
"8579229","527939","151582","Morges, Saint-Louis"
"3000420","527768","152174","Morges, Bellevue"
"3007230","527980","151458","Morges, Temple"
"8501228","527996","151218","Morges CGN"
"3001530","527991","153293","Echichens, Centre"
"3001540","527882","153192","Echichens, Eglise"
"3000780","527894","151272","Morges, Casino"
"3000790","527698","151383","Morges, Charpentiers"
"3001910","527725","151304","Morges, Fossés"
"3000450","527486","151956","Morges, Banc-Vert"
"1503032","527644","151280","Morges, Poste"
"8501037","527498","151525","Morges"
"8570084","527509","151466","Morges, gare"
"8570069","527343","151831","Morges, La Tour"
"8570097","527416","153054","Echichens, croisée"
"3004620","527267","151680","Morges, Moulin"
"3001550","527450","153299","Echichens, Chemin du Chêne"
"3000430","527457","151116","Morges, Chemin du Bochet"
"8570070","527082","152278","Marcelin (Morges)"
"3002330","527095","151952","Morges, Grassey"
"3001150","527086","151704","Morges, Delay"
"8570098","527450","153825","Echichens, Haute-Pierre"
"3002290","527002","151242","Morges, Gottaz"
"3005740","526753","151568","Morges, Prélionne"
"8570081","526617","151499","Morges, Vogéaz"
"8501054","526760","151015","La Gottaz"
"3000010","526832","150870","Morges, Allée Vallotton"
"8589249","526744","150847","Morges, Riond-Bosson"
"8570092","529125","155250","Bremblens, bas du village"
"8501090","526450","151334","Prélionne"
"3001590","526420","151351","Morges, Les Emetaux"
"8504655","526375","153450","Monnaz, village"
"3001920","526540","150692","Morges, FVE"
"8589250","526696","150344","Tolochenaz,cimetière de Morges"
"3005750","526220","151214","Tolochenaz, La Plantaz"
"3004590","526496","150515","Tolochenaz, Molliau"
"8501081","525853","152062","Chigny"
"8501091","525914","153072","Vufflens-le-Château"
"3005770","526032","150976","Tolochenaz, Le Portail"
"8570099","527025","154975","St-Saphorin-s-Morges, Pavé"
"3004950","526242","150218","Tolochenaz, Les Noyers"
"8581054","528950","155950","Romanel-sur-Morges, Pra-Vuatte"
"3007240","525899","150826","Tolochenaz, Poste"
"1503957","543136","154496","Pully, Ravessoud"
"1501092","543642","154630","Savigny, Claie-Moines"
"1503797","544559","154759","Savigny, Publoz"
"1500065","545253","154532","Savigny, Ancienne Poste"
"8504173","545700","154300","Savigny, centre"
"8501297","546025","149375","Riex, fontaine"
"1503298","546042","154714","Savigny, Palaz"
"8501317","545713","148707","Cully CGN"
"8582199","551920","154450","Les Thioleyres, village"
"8504007","549881","150996","Moreillon"
"8570569","549600","150300","Puidoux, village"
"8570568","548600","149875","Puidoux, Logis du Pont"
"8582202","552850","155615","Palézieux, En Plan"
"8570068","533125","160650","Sullens, Auberge"
"8501116","530406","158733","Vufflens-la-Ville"
"8570067","532950","161475","Bournens, Au Mont"
"8570066","532975","161825","Bournens, école"
"8581344","534550","161600","Boussens, village"
"8580760","534425","161750","Boussens, école"
"8501299","531075","161300","Penthaz, collège"
"8570132","530475","161600","Penthaz, Rio"
"8581114","530300","161850","Penthalaz, Verney"
"8570093","528825","157750","Aclens, collège"
"8570094","528775","159850","Gollion, village"
"8501115","529902","162048","Cossonay"
"8570129","529849","162028","Cossonay-Gare"
"8570130","530050","162450","Penthalaz, poste"
"8504656","528850","156475","Romanel-sur-Morges, poste"
"8570560","546650","149250","Epesses, Crêt-Dessus"
"8570561","546900","149175","Epesses, village"
"8501125","546755","148903","Epesses"
"8570562","547800","148400","Epesses, Chapotannaz"
"8570567","548300","149375","Puidoux-Chexbres, gare"
"8504012","548335","149391","Puidoux-Chexbres"
"8570566","548575","149250","Puidoux, Cité-de-Sully"
"3006850","525999","150210","Tolochenaz, Les Saux"
"3002320","525690","150615","Tolochenaz, La Grillette"
"8501046","526024","149957","Tolochenaz"
"8501277","525375","150850","Lully VD"
"8570100","527100","155375","St-Saphorin-s-Morges, village"
"8570101","526775","155525","St-Saphorin-s-Morges, Cornu"
"8501080","525000","153400","Le Marais"
"8501278","524625","152375","Denens, Laiterie"
"8507655","535650","163650","Bioley-Orjulaz, collège"
"8577678","555100","159800","Pont (Veveyse), village"
"8504016","553200","156400","Palézieux-Village"
"8504789","553325","156125","Palézieux-Village, centre"
"8570450","555125","158550","Chesalles-sur-Oron"
"8570095","528825","161375","Allens, village"
"8570131","530225","162875","Penthalaz, village"
"8501298","531800","163625","Daillens, village"
"8570096","528675","162500","Cossonay-Ville, Pré aux Moines"
"8530003","528854","162732","Cossonay-Ville"
"8570109","528725","162750","Cossonay-Ville, centre"
"8578927","553350","155200","Palézieux, Zone ind. En Grivaz"
"8504690","553475","153950","Granges (Veveyse), Sokymat"
"8577715","553400","153200","Granges (Veveyse), village"
"8579737","553625","156200","Palézieux, collège"
"8570440","553875","154700","Palézieux, gare"
"8504014","553919","154784","Palézieux"
"8504050","554258","153214","Granges (Veveyse)"
"8570220","543124","167750","Naz, laiterie"
"8504891","556100","161100","Porsel, village"
"8501175","540843","167378","Sugnens"
"8570182","536200","165350","St-Barthélemy, Champ Cadet"
"8507970","538775","167450","Villars-le-Terroir, poste"
"8570183","535930","165400","St-Barthélemy, village"
"8570300","538880","167700","Villars-le-Terroir, h.village"
"8570299","539175","167850","Villars-le-Terroir, B'Croix"
"8570184","535450","165225","St-Barthélemy, Château"
"8570441","554950","155075","Ecoteaux, Platta-Pierraz"
"8570442","555575","154825","Ecoteaux, laiterie"
"8579194","554700","152400","Bossonnens, village"
"8579195","555000","152800","Bossonnens, gare"
"8504060","555058","152876","Bossonnens"
"8504790","555850","155100","Ecoteaux, collège"
"8579741","555850","157750","Bussigny, collège"
"8504094","558500","166800","Chavannes-Les-Forts, Café"
"8570074","525175","154275","Vaux-sur-Morges, village"
"8504654","524050","150800","Lussy-sur-Morges"
"8570102","526450","155850","Colombier VD, En Plan"
"3505117","662952","216914","Rothenburg, Lindau"
"8577239","662718","217038","Bertiswil"
"8577238","663132","216673","Rothenburg, Eschenbachstrasse"
"3505113","662498","216846","Rothenburg, Mauritiusring"
"8577241","662460","216496","Eichenring"
"8502098","663245","216197","Rothenburg, Flecken"
"8577237","663396","215943","Rothenburg Dorf, Bahnhof"
"8502012","663364","215881","Rothenburg Dorf"
"3505115","661978","216121","Rothenburg, Buzibach"
"3505118","662075","217961","Rothenburg, Wegscheiden"
"3505108","663331","215568","Emmenbrücke, Bösfeld"
"3500312","663949","215773","Emmenbrücke, Benziwil Ost"
"3500310","663750","215608","Emmenbrücke, Benziwil West"
"3500412","663532","215406","Emmenbrücke, Hübeli"
"8577243","661736","215829","Rothenburg, Wahligen"
"3500314","663968","215503","Emmenbrücke, Waldstrasse"
"3500510","662651","215134","Emmenbrücke, Chörbli"
"3500316","663780","215183","Emmenbrücke, Schaubhus"
"8502020","661420","215669","Rothenburg"
"8573032","662756","214899","Emmenbrücke, Riffig"
"8577235","663301","214822","Emmenbrücke, Sprengi"
"3500318","663699","214911","Emmenbrücke, SBB-Brücke"
"3500514","662778","214763","Emmenbrücke, Listrig"
"8573033","661896","214886","Emmenbrücke, Lohrensäge"
"3500320","663642","214679","Emmenbrücke, Celtastrasse"
"3505313","664470","215131","Emmen, Abendweg"
"8577276","664213","214935","Emmen, Rüeggisingen"
"8577278","664688","215296","Emmen, Kasernenstrasse"
"3500132","664020","214722","Emmenbrücke, Sportplatz"
"3500128","663650","214536","Emmenbrücke Gersag, Bahnhof"
"3505119","661327","218792","Rothenburg, Süesstannen"
"3500212","663036","214426","Emmenbrücke, Ref. Kirche"
"3500130","663774","214550","Emmenbrücke, Zentrum Gersag"
"8573034","661391","214953","Emmenbrücke, Strassenkreuz"
"8502028","663654","214484","Emmenbrücke Gersag"
"8577234","663579","214401","Emmenbrücke, Sonnenplatz"
"3500124","663252","214291","Emmenbrücke, Haldenring"
"3500210","662778","214205","Emmenbrücke, Erlenring"
"3500420","664515","214684","Emmen, Schwimmbad Mooshüsli"
"3500122","662988","214186","Emmenbrücke, Alp"
"3500218","663591","214194","Emmenbrücke, Krauerstrasse"
"3500208","662681","214121","Emmenbrücke, Erlenmatte"
"3500120","662834","214056","Emmenbrücke, Untere Wiese"
"3500118","662554","213989","Emmenbrücke, Erlen"
"8573035","660412","215395","Emmenbrücke, Holzhof"
"3500112","662018","213987","Emmenbrücke, Schönbühl"
"3500116","662336","213866","Emmenbrücke, Obere Erlen"
"3500220","663745","213901","Emmenbrücke, Centralplatz"
"3300311","660646","214701","Emmenbrücke, Innerrain"
"3505121","661668","219865","Rain, Rüti"
"3500114","662164","213774","Emmenbrücke, Neuhof"
"3500422","664785","214208","Emmen, Lindenheim"
"8573036","659880","215676","Emmenbrücke, Geisselermoos"
"8577271","664446","213919","Emmenbrücke, Emmen Center"
"3505308","664668","214030","Emmenbrücke, Fichtenstrasse"
"3500520","663653","213610","Reussbühl, Rothenhalde"
"3505309","664992","214169","Emmen, Lindenfeldring"
"8573029","663959","213646","Emmenbrücke, Emmenbaum"
"8577258","662138","220245","Rain, Post"
"3505315","664225","213721","Emmenbrücke, Hochdorferstrasse"
"8582112","661100","219850","Rain, Sandblatten"
"3500227","664084","213631","Emmenbrücke, Bahnhof"
"8502021","664100","213631","Emmenbrücke"
"3505306","664313","213690","Emmenbrücke, Marienkirche"
"8577246","661040","219864","Sandblatten"
"8588982","666126","215377","Emmen, Flugzeugwerke"
"3500248","666463","216430","Emmen, Milchhof Hasli"
"8530774","665462","214369","Emmen, Sternen"
"8588526","665656","214571","Emmen, Kirche"
"8577232","663992","213452","Emmenbrücke, Seetalplatz"
"3500223","663974","213437","Emmenbrücke, Seetalplatz Kino Maxx"
"3500142","665865","214757","Emmen, Unter Spitalhof"
"3500144","666071","215041","Emmen, Allmendli"
"8573037","659410","216033","Neuenkirch, Weierhüsli"
"3500238","665043","213828","Emmenbrücke, Schwanderhofstrasse"
"3500236","664820","213653","Emmenbrücke, Sedelstrasse"
"3500522","663066","213154","Littau, Staldenhof"
"8589863","663979","213233","Reussbühl, Zollhaus"
"8502017","666874","217808","Waldibrücke"
"8589224","666891","217809","Waldibrücke, Bahnhof"
"8573027","664132","213048","Reussbühl, Frohburg"
"1401309","663959","212938","Littau, Staffeln Schulhaus"
"1401308","663495","212790","Littau, Ruopigen Zentrum"
"3505223","660897","220541","Hildisrieden, Hapfern"
"3500524","662745","212715","Littau, Schachenhof"
"3300601","659664","214269","Littau, Stächenrain"
"8589862","664237","212865","Reussbühl, Schiff"
"1401311","663549","212570","Littau, Ruopigenhöhe"
"1401307","663207","212525","Littau, Ruopigen Schulhaus"
"8573038","658550","216395","Neuenkirch, Sibenlingen"
"8502754","658305","216574","Neuenkirch, Post"
"8589861","664399","212249","Reussbühl, Fluhmühle"
"1401306","663127","211999","Littau, Schwimmbad"
"8573039","658033","216847","Neuenkirch, Kirche"
"1401911","664597","212235","Luzern, Reussport"
"1401801","664834","212320","Luzern, Friedental"
"1401802","665285","212499","Luzern, Urnerhof"
"8589764","662157","211949","Littau, Säntihof"
"8573040","657930","217175","Neuenkirch, Klösterli"
"1400128","666554","213291","Luzern, Maihof"
