1035,"Stäfa, Grund",8576066,697456,233018
1036,"Au ZH, Grundstein",8590494,692079,233082
1037,Gräslikon,8573687,687814,268047
1038,"Samstagern, Grüenfeld",8576118,694609,228353
1039,"Dietikon, Grünau",8590514,672899,251601
1040,"Grüt (Gossau ZH), Grünau",8576033,701458,240549
1041,"Zürich, Grünaustrasse",8591167,679313,249909
1044,"Winterthur, Grüntal",8590947,700505,259737
1045,"Zürich, Grünwald",8576242,678824,252368
1046,"Hombrechtikon, Grüt",8503164,700350,233382
1047,"Herrliberg, Grüt",8588000,688282,238392
1051,"Pfäffikon ZH, Grüter",8503557,704318,249269
1054,"Dübendorf, Grüzenstrasse",8590563,688978,249608
1055,"Winterthur, Grüzenstrasse",8590949,698400,261649
1056,"Uster, Gschwader",8588052,696256,246050
1057,"Hinwil, Gstalden",8576046,706258,239810
1059,"Uerikon, Gsteig",8576056,699953,232946
1060,"Rüti ZH, Gubel",8587945,707686,235335
1061,"Zürich, Guggachstrasse",8591168,683157,250015
1063,"Winterthur, Guggenbühl",8590950,699358,263410
1065,"Wädenswil, Gulmenmatt",8573574,692466,231890
1066,"Horgen, Gumelenstrasse",8589111,687315,235080
1067,"Dübendorf, Gumpisbüel",8590564,688849,251083
1068,Guntalingen,8506629,700140,276861
1069,"Oetwil am See, Gusch",8503165,696834,237073
1072,"Winterthur, Gutschick",8590951,698819,260695
1073,"Zürich, Gutstrasse",8591170,680664,247315
1074,"Au ZH, Gwad",8590495,692298,232764
1075,"Zumikon, Gössikon",8576224,688886,243029
1076,"Zürich, Güterbahnhof",8591169,681658,248282
1077,"Bülach, Güterbahnhof",8580636,682764,264248
1085,"Uster, Haberweid",8588053,696305,246452
1087,"Zürich, Hadlaubstrasse",8591171,684002,249003
1088,"Hinwil, Hadlikon",8503190,707267,238315
1091,"Dietikon, Hagackerstrasse",8590515,672306,252299
1093,"Zürich, Hagenholz",8591172,684289,252110
1094,"Oetwil an der Limmat, Halde",8590737,672548,253174
1095,"Glattbrugg, Halden",8590623,685332,253647
1096,"Fehraltorf, Halden",8573508,699766,249111
1098,"Zürich, Haldenbach",8591173,683803,248310
1099,"Brüttisellen, Haldenbrücke",8590508,690004,252684
1100,"Zürich, Haldenegg",8591174,683512,248234
1101,"Winterthur, Haldengut",8590953,697342,262612
1102,"Watt, Haldensteig",8576252,677866,255870
1104,"Wetzikon ZH, Haldenstrasse",8587422,701785,242720
1105,"Rheinau, Hallenbad",8573433,687328,277026
1106,"Küsnacht ZH, Hallenbad",8590702,686684,240932
1107,"Meilen, Hallenbad",8588023,691325,236410
1108,"Wädenswil, Hallenbad/Frohmatt",8581573,692544,231686
1109,"Meilen, Halten",8588024,692222,236319
1111,"Winterthur, Hammerweg",8590955,698646,262416
1112,"Boppelsen, Hand",8576239,673015,258008
1113,"Zell ZH, Hand",8573670,706018,257311
1114,"Horgen, Hanegg",8503863,688869,231806
1115,"Wädenswil, Hangenmoos",8503795,691967,232197
1120,"Zürich, Hardhof",8591176,679935,250042
1121,"Regensdorf, Hardhölzli",8576279,677484,255041
1122,"Zürich, Hardplatz",8591177,681244,248502
1124,"Brütten, Harossen",8576176,693770,258599
1125,"Hittnau, Hasel/Schönau",8503559,705231,248591
1138,"Zürich, Hedwigsteig",8591180,685092,246119
1139,"Zürich, Heerenwiesen",8591181,685874,251055
1141,"Uster, Hegetsberg",8503253,697805,245085
1143,"Zürich, Hegianwandweg",8591182,680958,245606
1144,"Zürich, Hegibachplatz",8530812,684764,246264
1145,"Winterthur, Hegifeld",8580265,699587,262602
1147,"Volketswil, Hegnau",8503156,693443,249381
1148,"Langnau am Albis, Hehlstrasse",8590707,683100,237634
1149,"Wettswil a. A., Heidenchilen",8503693,677558,244480
1150,"Dübendorf, Heidenrietstrasse",8590565,691604,249982
1151,"Schlieren, Heimeliweg",8590792,675409,249784
1153,"Hausen am Albis, Heisch",8502963,682633,233668
1154,"Grüningen, Heispel",8576023,699145,236877
1155,"Steinmaur, Heitlig",8573272,676482,262542
1156,"Zürich, Heizenholz",8576241,678883,251795
1157,"Zürich, Helmhaus",8591183,683435,247168
1158,"Zürich, Helvetiaplatz",8591184,682099,247845
1159,"Henggart, Bahnhof",8573701,693806,268879
1160,"Zürich, Herbstweg",8591185,685010,251467
1162,"Zürich, Herdernstrasse",8591186,680835,248773
1164,"Winterthur, Swica",8591007,698112,261952
1167,Hermatswil,8503555,704756,250196
1168,"Uster, Herracher",8581547,697801,243948
1169,"Neftenbach, Herrgass",8573677,691969,264552
1172,"Herrliberg, Schiffstation",8503660,688584,237600
1173,"Herrliberg-Feldmeilen, Bahnhof",8588011,688831,237381
1174,"Wädenswil, Herrlisberg",8503869,692509,230608
1175,"Zürich, Hertensteinstrasse",8591187,683367,253039
1176,"Wallisellen, Herti",8590889,686062,252368
1178,"Urdorf, Herweg",8590839,673933,249663
1179,"Zürich, Herzogenmühlestrasse",8591188,685596,251364
1182,"Küsnacht ZH, Hesligenstrasse",8576220,687293,241185
1183,"Hettlingen, Bahnhof",8581532,694587,266857
1185,"Horgen, Heubach",8588985,687750,234414
1186,"Zürich, Heubeeriweg",8591189,685036,248472
1187,"Zürich, Heuried",8591190,680646,247056
1189,"Küsnacht ZH, Himmelistrasse",8576219,687221,240972
1192,"Lufingen, Hintermarchlen",8573229,686744,259649
1194,"Zürich, Hinterbergstrasse",8591192,684325,248242
1195,"Bülach, Hinterbirch",8573255,682117,264052
1196,"Ottenbach, Hinterdorf",8572605,672952,237379
1198,"Wiesendangen, Hinterdorf",8576231,702124,264356
1200,"Winterthur, Hinterdorf Seen",8580459,699524,260173
1201,"Wädenswil, Hintere Rüti",8573573,690690,232344
1206,"Horgenberg, Hinterklausen",8573558,687460,233112
1208,"Winterthur, Hinterwiesli",8590959,696293,262426
1209,"Hinwil, Bahnhof",8576104,706019,239676
1212,"Obfelden, Hirschen",8573195,675254,235839
1213,"Rorbas, Hirschen",8573220,685552,265062
1215,"Zürich, Hirschwiesenstrasse",8591193,683382,250495
1216,"Bülach, Hirslen",8573254,681810,264118
1217,"Regensberg, Hirsmühle",8576287,675825,259543
1220,"Zürich, Hirzenbach",8591194,686996,250909
1221,"Wald ZH, Hittenberg",8580234,713229,237374
1225,"Brütten, Hofacher",8576174,692872,258526
1226,"Dietikon, Hofacker",8590517,673455,250170
1227,"Adliswil, Hofackerstrasse",8590473,682952,241053
1228,"Dübendorf, Hoffnung",8590566,687571,250125
1229,"Oberglatt ZH, Mösli Hofstetten",8573236,680343,259204
1230,"Meilen, Hohenegg",8588025,692491,236619
1231,"Zürich, Hohenklingensteig",8591197,679379,250590
1232,"Winterthur, Hohlandweg",8590961,699156,262378
1234,"Zürich, Bäckeranlage",8591052,681896,248103
1235,"Kloten, Hohrainli",8573234,686187,257171
1237,"Regensdorf, Holenbach",8576275,677121,253880
1238,"Hombrechtikon, Holflüe",8576055,700664,233997
1239,"Zürich, Holzerhurd",8591200,679829,253093
1240,"Grüningen, Holzhausen",8503167,698651,236476
1241,"Herrliberg, Holzwies",8588002,688473,238717
1244,"Illnau, Horben",8575929,698559,252148
1245,"Horgen, Bahnhof",8503855,687671,235133
1246,"Horgen Oberdorf, Bahnhof",8573554,687163,234836
1247,"Horgen, Schiffstation",8503672,687718,235255
1249,"Kilchberg, Hornhaldenstr.",8590677,683385,242946
1251,"Zürich, Hottingerplatz",8591202,684275,247113
1252,"Zürich, Hubertus",8591203,680089,247935
1253,"Oberrieden, Hubstrasse",8590735,685947,237127
1254,"Laupen ZH, Hubwies",8503367,713025,236105
1255,"Pfäffikon ZH, Humbel",8503554,702862,248775
1256,"Humlikon, Im Gern",8506952,692855,270225
1258,"Herrliberg, Humrigen",8588003,689438,237682
1259,"Zürich, Hungerbergstrasse",8576263,680280,252747
1261,"Turbenthal, Hutzikon",8573518,705972,255339
1262,"Volketswil, Huzlenstrasse",8576130,693997,249893
1263,"Winterthur, Wülflingen",8591015,693728,263450
1264,"Tann, Härtiplatz",8576041,706935,235389
1265,"Dietikon, Hätschen",8590516,672104,250577
1266,"Wangen b D'dorf, Hätzelwisen",8590902,690876,251753
1267,"Sternenberg, Höchstock",8573282,711046,248661
1268,"Aeugst am Albis, Höchweg",8573733,678877,236058
1269,"Regensberg, Höfli",8576288,675231,259393
1272,"Zürich, Höfliweg",8591195,681002,246898
1273,"Dübendorf, Högler",8590567,688793,249660
1275,"Zürich, Seebacherplatz",8591355,683740,252709
1277,"Zollikon, Höhestrasse",8576186,686371,243850
1278,"Zürich, Hölderlinstrasse",8591199,684931,246710
1279,"Volketswil, Hölzliwiesen",8576128,693608,248465
1280,"Zürich, Hönggerberg",8591201,680470,251004
1283,"Bauma, Hörnen",8573279,709423,247536
1284,"Dietlikon, Hörnligraben",8590544,688746,251923
1285,"Pfäffikon ZH, Hörnlistrasse",8573550,701743,247545
1286,"Zürich, Höschgasse",8576198,684278,245837
1287,"Wolfhausen, Hüebli",8503176,702697,234651
1288,"Zürich, Hügelstrasse",8591204,682222,245869
1290,Hünikon,8573681,692506,267548
1291,"Hüntwangen-Wil, Bahnhof",8576290,680844,270689
1292,"Zürich, Hürstholz",8591206,681820,252351
1294,Hüttikon,8576274,671483,255466
1299,"Wallisellen, Ifang",8590890,688028,251688
1300,"Embrach, Illingerweg",8506891,686697,263421
1301,"Illnau, Bahnhof",8575927,696906,251694
1303,"Zürich, Im Ebnet",8591207,683382,253969
1304,"Winterthur, Im Geissacker",8590963,699122,262975
1305,"Dübendorf, Im Grund",8590568,688993,250750
1307,"Zürich, Im Hagacker",8591209,680764,245930
1308,"Grüningen, Im Haufland",8503264,700442,237826
1309,"Uster, Im Hölzli",8575958,696410,243958
1310,"Zürich, Im Hüsli",8591210,681188,242485
1311,"Zürich, Im Klösterli",8591211,685952,248823
1314,"Bertschikon b. G., Müselacher",8575981,699586,242158
1315,"Zürich, Im Walder",8591212,685817,244761
1316,"Zürich, Im Wingert",8591213,680785,250618
1318,"Thalwil, In Reben",8590818,685421,238509
1319,"Volketswil, In der Au",8576140,694358,249500
1320,"Zürich, In der Ey",8591214,679534,247022
1321,"Volketswil, In der Höh",8576139,692858,248999
1322,"Buchs ZH, Industrie",8576277,675381,256030
1323,"Dällikon, Industrie",8576276,675437,255363
1324,"Fällanden, Industrie",8590607,691057,247953
1325,"Winterthur, Eishalle",8590935,698630,261444
1327,"Schlieren, Industrie Gaswerk",8590793,677327,250519
1330,"Dietlikon, Industriestrasse",8590545,689301,252166
1331,"Hinwil, Industriestrasse",8576011,705106,240179
1332,"Wädenswil, Hochschule",8581417,693840,230464
1334,"Zürich, Universität Irchel",8591406,683510,250070
1335,"Winterthur, Irchelstrasse",8590965,696512,260742
1337,"Pfäffikon ZH, Irgenhausen",8503858,702320,246509
1338,"Bonstetten, Isenbach",8573729,678109,240985
1339,Islisberg,8573725,675627,241832
1341,"Itschnach, Dorf",8576214,687962,242532
1342,"Itschnach, Fallacher",8576215,688245,242674
1345,"Grüningen, Itzikon",8576035,700985,237628
1346,"Dürnten, J.-C.-Heerstrasse",8576074,708657,237011
1347,"Bonstetten, Bruggenmatt",8579992,678302,242194
1348,"Rüti ZH, Jonamarkt",8576050,706785,235189
1350,"Winterthur, Jonas Furrer",8590966,696695,260779
1353,Juckern,8503560,707095,249331
1354,"Zürich, Jugendherberge",8591216,682330,244699
1356,"Zürich, Kalchbühlweg",8591217,682554,244014
1357,"Zürich, Kalkbreite",8591218,681769,247629
1358,"Zürich, Kanonengasse",8591219,682441,248088
1359,"Zürich, Kantonsschule",8591220,683977,247470
1360,"Winterthur, Kantonsschule",8590967,697975,262378
1362,"Zürich, Kapfstrasse",8591221,685557,246207
1363,Kappel am Albis,8502991,682369,231324
1364,"Zürich, Kappeli",8591222,679759,248817
1366,"Zürich, Sihlpost",8591367,682739,247828
1367,"Bülach, Kaserne",8503771,681899,263057
1369,"Kloten, Kaserne Ost",8573233,686096,256946
1375,"Turbenthal, Kehlhof",8573521,706964,254712
1376,"Stäfa, Kehlhof",8503359,698261,232284
1378,"Turbenthal, Kellersacker",8573644,709223,252298
1379,"Zürich, Kempfhofsteig",8591226,680881,250161
1380,"Kempraten, Bahnhof",8576077,704391,232873
1384,"Kemptthal, Bahnhof",8575944,695540,256575
1386,"Zürich, Kernstrasse",8591227,681991,247641
1388,"Schlieren, Kesslerstrasse",8590794,675511,249987
1389,"Zürich, Kienastenwies",8591228,687830,245573
1390,"Riedikon, Kies",8503168,696111,242499
1391,"Kilchberg, Bahnhof",8590673,683868,242094
1393,"Kilchberg Bendlikon, Schiffst.",8503677,684158,241898
1394,"Trüllikon, Kindergarten",8573436,693661,277110
1397,Kindhausen AG,8587018,670768,249671
1399,"Zürich, Kinkelstrasse",8591229,683635,249263
1400,"Hirzel, Kirche",8573563,688453,230235
1401,"Kilchberg, Kirche",8590678,683382,241352
1403,"Maur, Kirche",8590714,693363,243733
1405,"Buchberg, Kirche",8580290,684824,269923
1406,"Russikon, Kirche",8573530,700743,250342
1407,"Zürich, Kirche Fluntern",8591230,684693,247885
1408,"Illnau, Kirche",8575923,696504,252315
1414,"Dübendorf, Kirche Wil",8590570,689060,249392
1416,"Kloten, Kirchgasse",8576152,686403,256422
1417,"Dietikon, Kirchplatz",8590219,672833,250916
1418,"Pfäffikon ZH, Kirche",8573500,701389,246955
1420,"Feuerthalen, Kirchstrasse",8573445,689928,282980
1422,"Uetikon am See, Kleindorf",8503363,694141,235567
1423,"Embrach, Psych.-Zentrum Hard",8573221,686400,264193
1426,"Kloten, Bahnhof",8587420,686373,255983
1430,"Zürich, Klusplatz",8591233,685197,246522
1431,"Winterthur, Klösterli Iberg",8573664,701082,258117
1432,"Stäfa, Kniebreche",8575973,697173,234201
1435,"Kollbrunn, Bahnhof",8573538,700686,257240
1438,"Adliswil, Rütistrasse/Wacht",8590481,682695,240147
1439,"Uster, Koppach",8575979,697963,244297
1440,"Kilchberg, Krankenhaus Sanitas",8590679,682912,241783
1441,"Zürich, Pflegezentr. Käferberg",8591302,681457,250430
1442,"Winterthur,Pflegezentrum Oberi",8591021,699342,263926
1443,"Winterthur, Klinik Schlosstal",8590969,693949,262439
1445,"Zürich, Krematorium Nordheim",8591235,682227,251101
1446,"Zürich, Krematorium Sihlfeld",8591236,680748,247991
1448,"Jona, Kreuz",8578527,705846,231945
1451,"Dübendorf, Kreuzbühl",8590571,689312,249264
1453,"Zürich, Kreuzplatz",8530813,684247,246622
1455,"Hinwil, Kreuzplatz",8576012,705466,240145
1456,"Zürich, Kreuzstrasse",8576196,683916,246432
1457,"Kilchberg, Kreuzstrasse",8590680,683665,242111
1458,"Turbenthal, Kreuzstrasse",8573520,706357,254810
1461,"Dübendorf, Kriesbach",8590572,688709,251142
1462,"Adliswil, Krone",8590474,682355,240801
1463,"Affoltern a. A., Kronenplatz",8502953,676782,237182
1464,"Stäfa, Krone",8576067,697239,233078
1465,"Hombrechtikon, Krone",8503356,700508,234198
1466,"Uster, Krone",8581543,697264,244159
1467,"Jona, Fluhstrasse",8576078,704544,232635
1468,"Zürich, Kronenstrasse",8591237,683092,249152
1469,"Wädenswil, Krähbach",8573575,692806,231839
1470,"Uster, Krämeracker",8580874,695751,245316
1471,"Zürich, Krönleinstrasse",8591238,684752,248757
1472,"Zürich, Kunsthaus",8591239,683876,247215
1478,"Dübendorf, Kämmaten",8590569,687433,249385
1480,"Horgen, Käpfnach",8590653,689109,234396
1483,"Zürich, Käshaldenstrasse",8591224,683161,253830
1486,"Küsnacht Heslibach, Schiffst.",8503682,686622,240391
1488,"Küsnacht ZH, Bahnhof",8576223,686307,241547
1490,"Küsnacht ZH, Schiffstation",8503657,686150,241530
1493,"Aeugstertal, Landhus",8573717,680363,237079
1494,"Stäfa, Landi",8576063,697962,233010
1495,"Birmensdorf ZH, Landikon",8503551,677300,245118
1496,"Adliswil, Landolt-Junker-Str.",8590475,681958,239741
1498,"Unterengstringen, Langacher",8590833,676567,251764
1500,"Dürnten, Langacher",8576071,707895,237349
1501,"Mönchaltorf, Langenmatt",8503364,696946,241302
1502,"Zürich, Langensteinenstrasse",8591242,683858,249659
1503,"Zürich, Langgrütstrasse",8591243,680240,247532
1504,"Effretikon, Langhag",8575940,694116,254788
1505,"Rüschlikon, Langhaldenstrasse",8590776,684126,240062
1506,"Oetwil am See, Langholz",8503169,697332,235791
1507,"Zürich, Langmauerstrasse",8591244,683511,249779
1509,"Langnau am Albis, Langmoos",8590708,682898,237493
1511,"Langnau-Gattikon, Bahnhof",8573161,683620,237963
1514,"Winterthur, Langwiesen",8573675,693909,263298
1516,"Oberengstringen, Lanzrain",8590726,677690,251234
1517,"Stäfa, Lattenberg",8587685,696982,233891
1518,"Saland, Laubberg",8573545,706077,249131
1519,"Zürich, Laubegg",8591245,681399,245900
1520,"Stäfa, Laubisrüti",8503361,699127,232793
1521,"Watt, Laubisser",8576251,678373,255706
1522,"Zürich, Laubiweg",8591246,682871,249931
1524,"Rüti ZH, Laufenbach",8587946,707915,235519
1526,"Wermatswil, Ledi",8573503,698077,246645
1527,"Ebmatingen, Leeacherstrasse",8590596,690341,245568
1528,"Zürich, Lehenstrasse",8591247,681647,250052
1532,"Zürich, Leimgrübelstrasse",8591248,683415,253687
1533,"Wiesendangen, Leingrüebler",8576234,701023,264658
1535,"Weisslingen, Lendikerstrasse",8575934,700417,254081
1536,"Weisslingen, Lendikon",8575935,701235,253611
1539,"Zürich, Lerchenhalde",8591249,680848,251754
1540,"Dietikon, Lerzen",8590519,672479,252313
1541,"Birmensdorf ZH, Letten",8502950,675416,245346
1542,"Rümlang, Letten",8590765,682683,254794
1543,"Wernetshausen, Letten",8503398,707607,239437
1544,"Winterthur, Letten",8590970,694241,262173
1546,"Regensdorf, Lettenhau",8576243,677965,253286
1547,"Zürich, Lettenstrasse",8591251,682606,249436
1548,"Zürich, Letzigrund",8591252,680430,248368
1549,"Zürich, Letzipark West",8591254,679874,248931
1550,"Zürich, Letzistrasse",8591255,683569,249462
1552,"Zürich, Leutschenbach",8591256,683971,252107
1553,"Esslingen, Lieburg",8503170,696755,239165
1555,"Affoltern a. A., Lilienberg",8573734,677727,236917
1556,"Fahrweid, Limmatbrücke",8590603,673459,251209
1557,"Zürich, Limmatplatz",8591257,682531,248771
1560,"Buchs ZH, Linde",8576258,675528,256889
1564,"Uster, Linde",8575978,697843,244552
1565,"Stäfa, Lindenbänkli",8575974,697572,233670
1566,"Feuerthalen, Lindenbuck",8573450,691254,282305
1567,"Dübendorf, Lindenbühl",8590574,691130,250043
1568,"Grüt (Gossau ZH), Lindenhof",8576015,701864,240957
1569,"Dägerlen, Lindenhof",8573700,695900,269246
1570,"Zürich, Lindenplatz",8591258,679090,249082
1571,"Weiningen ZH, Lindenplatz",8590913,675106,252559
1572,"Dübendorf, Lindenplatz",8590575,689203,250414
1574,"Winterthur, Lindenplatz",8573674,694532,262960
1575,"Kloten, Lindenstrasse",8580434,686629,256347
1576,"Effretikon, Lindenwiese",8575921,695130,253569
1577,"Kilchberg, Lindt & Sprüngli",8590681,684107,241507
1578,"Wil ZH, Lirenhof",8576292,679821,273417
1579,"Zürich, Lochergut",8591259,681510,247728
1580,"Winterthur, Loki",8576180,696101,261382
1581,"Zürich, Loogarten",8591260,678047,249247
1583,"Ebmatingen, Looren",8590597,691719,244025
1584,"Zürich, Loorenstrasse",8591261,687321,246089
1585,"Winterthur, Loorstrasse",8582398,696637,263101
1586,"Urdorf, Luberzen",8590840,674345,249687
1587,"Zürich, Luchswiesen",8591263,686591,251306
1590,"Zürich, Luegisland",8591264,686254,251205
1592,"Zürich, Luggwegstrasse",8591265,679651,249269
1593,"Hittnau, Luppmen",8573543,705113,246791
1595,"Zürich, Lägernstrasse",8591240,682555,250029
1596,"Bonstetten, Lärchenhof",8573730,678148,242016
1599,"Wädenswil, Lätten",8590862,692778,232115
1603,"Bassersdorf, Löwen",8576160,689723,255429
1604,"Männedorf, Kirchweg",8576028,695315,234353
1606,"Illnau, Löwen",8503371,696502,252511
1608,"Zürich, Löwenplatz",8591262,682982,247809
1611,"Zürich, Maienweg",8591266,682100,251350
1612,"Zürich, Manegg",8591268,681753,243464
1614,"Zürich, Manesseplatz",8591269,681806,246631
1615,"Zürich, Marbachweg",8591270,681387,242723
1616,"Dietikon, Marmori-Weiher",8590220,672145,250252
1617,"Marthalen, Bahnhof",8506875,691278,276752
1620,"Zürich, Mattenhof",8591271,686985,250396
1623,"Maur, Schiffstation",8530645,693738,244010
1624,"Wädenswil, Meierhof",8590863,694156,230992
1625,"Wädenswil, Meierhof-Rain",8590864,694017,230938
1626,"Zürich, Meierhofplatz",8576240,680070,250673
1627,"Dübendorf, Meiershofstrasse",8590576,688701,250206
1628,"Meilen, Bahnhof",8576080,691279,236094
1629,"Meilen, Schiffstation",8503661,690935,235871
1635,"Thalwil, Mettli",8590819,685820,237430
1636,"Bülach, Mettmenriet",8503772,683228,262981
1637,"Mettmenstetten, Bahnhof",8573181,677147,233049
1638,"Stäfa, Metzg",8587948,697486,233504
1639,"Hombrechtikon, Plattenhof",8503175,701204,234463
1640,"Zürich, Micafil",8591274,678235,249634
1641,"Zürich, Michelstrasse",8591275,679779,251149
1642,"Stäfa, Mies",8576061,698477,232847
1643,"Zürich, Milchbuck",8591276,683289,250215
1644,"Zürich, Militär-/Langstrasse",8591277,682237,248211
1645,"Albis, Mittelalbis",8573159,682407,236673
1647,"Gossau ZH, Mitteldorf",8503392,699864,240453
1648,"Zürich, Mittelleimbach",8591278,681316,241920
1651,"Glattbrugg, Mode Center TMC",8590627,684560,253188
1653,"Horgenberg, Moorschwand",8503896,686897,234169
1655,"Oberhasli, Moosacker",8590731,679942,258300
1656,"Effretikon, Moosburg",8576135,694560,252995
1657,"Rüschlikon, Moosstrasse",8590779,683703,239671
1658,"Rüti ZH, Moosstrasse",8588040,707291,234851
1659,"Wettswil a. A., Moosstrasse",8579994,678310,243200
1660,"Zürich, Morgental",8591279,682482,244250
1661,"Russikon, Morgenthal",8573511,700646,249830
1662,"Uerikon, Moritzberg",8576059,699378,232809
1665,"Wädenswil, Mugern",8573583,690633,230326
1666,"Zürich, Museum Rietberg",8591283,682563,246116
1667,"Zürich, Museum für Gestaltung",8591282,682785,248499
1668,"Winterthur, Museumstrasse",8588552,696915,261941
1669,"Winterthur, Musikschule",8590972,697606,262539
1671,"Stadel b. N., Musterplatz",8573252,677397,264989
1672,"Bauma, Musterplatz",8573281,710350,248794
1674,"Männedorf, Bahnhof",8576029,694961,234331
1675,"Männedorf, Schiffstation",8503664,694650,234295
1676,"Mönchaltorf, Schiffstation",8530696,695364,242437
1681,"Weisslingen, Mühle",8573536,700041,255428
1682,"Winterthur, Mühle Hegi",8580262,700486,262571
1684,"Thalwil, Mühlebachplatz",8573166,685193,238428
1685,"Uster, Mühleholz",8503565,697472,246093
1686,"Stäfa, Mühlehölzli",8503172,696992,234896
1688,"Schönenberg ZH, Mühlestalden",8503864,692166,228349
1689,"Aeugst am Albis, Müliberg",8573732,678666,237244
1690,"Schlieren, Mülligen",8590795,677696,249920
1691,"Effretikon, Müselacher",8575920,694906,253904
1692,"Schönenberg ZH, Müsli",8503897,689684,228951
1693,"Au ZH, Naglikonerweg",8590497,690579,233702
1694,"Schlieren, Nassacker",8590796,675730,249820
1695,"Tann, Nauen",8503173,706988,236489
1698,"Zürich, Neeserweg",8591284,678169,249415
1705,"Zürich, Neuaffoltern",8591285,681991,251793
1706,"Bachs, Neu-Bachs",8573270,675588,264412
1707,"Schönenberg ZH, Neubad",8573567,690790,227648
1710,"Zürich, Neubühl",8591286,682862,243030
1711,"Wädenswil, Neubühl",8503990,690548,231918
1714,"Uster, Neufuhr",8575980,698408,243402
1717,"Wolfhausen, Neugut",8576053,703625,235078
1718,"Hirzel, Neuhaus",8573560,687875,231878
1721,"Pfäffikon ZH, Neuhof",8573539,702468,246842
1723,"Fällanden, Neuhus",8590609,691129,247108
1724,"Zürich, Neumarkt",8591287,683737,247473
1725,"Urdorf, Neumatt",8590841,674130,248950
1726,"Urdorf, Neumattstrasse",8590842,674280,248949
1728,"Rheinau, Psychiatriezentrum",8506763,687799,276792
1729,Neuthal bei Bäretswil,8575991,707614,246163
1730,"Stadel b. N., Neuwis-Huus",8573251,677642,265308
1731,"Urdorf, Niederurdorf",8590843,673987,249296
1732,"Bülach, Niederflachs",8573259,682290,263345
1736,"Höri, Niederhöri",8503784,680261,262599
1737,"Winkel, Niderrüti",8573210,684116,259235
1744,"Zürich, Nordheimstrasse",8591290,682460,250880
1745,"Zürich, Nordstrasse",8591291,682868,249190
1746,"Uster, Nossikon",8581546,697558,244056
1749,"Winterthur, Nussbaumweg",8590976,697221,260737
1750,"Winterthur, Nägelsee",8590973,695165,261422
1752,"Niederglatt ZH, Nöschikon",8573261,679610,261072
1753,"Zürich, Nürenbergstrasse",8591292,682656,249624
1757,"Oberlunkhofen, Oberdorf",8573722,672144,240599
1758,"Dietikon, Oberdorf",8590521,672296,250543
1759,"Oetwil an der Limmat, Oberdorf",8590738,672394,253435
1760,"Embrach, Oberdorf",8573225,687425,261701
1761,"Winkel, Oberdorf",8573209,684165,260677
1762,"Flaach, Oberdorf",8573703,688570,270068
1763,"Rümlang, Oberdorf",8590766,682326,256259
1764,"Hittnau, Oberdorf",8573544,704840,247153
1765,"Bäretswil, Oberdorf",8575985,707089,243356
1767,"Dürnten, Oberdürnten",8503191,707566,237439
1768,"Bülach, Obere Frohalde",8580628,683652,264559
1769,"Küsnacht ZH, Obere Heslibachst",8576217,686714,241304
1770,"Birmensdorf ZH, Obere Risi",8503579,676463,245820
1774,"Winterthur, Oberes Büel",8590977,698861,262714
1775,"Esslingen, Oberesslingen",8503174,696416,237822
1778,"Kloten, Oberfeld",8576154,687417,256012
1779,"Küsnacht ZH, Oberfeld",8590703,686994,240816
1780,"Winterthur, Oberfeld",8590978,695263,262877
1781,"Oberglatt ZH, Bahnhof",8573237,680805,258297
1789,"Weisslingen, Oberhof",8573534,700210,253813
1790,"Turbenthal, Oberhofen",8573522,708626,254708
1792,"Zollikerberg, Oberhueb",8591025,689117,244418
1793,"Höri, Oberhöri Nord",8503871,679925,262061
1796,"Kempten, Oberkempten",8503252,704644,242947
1797,"Uster, Oberlandstrasse",8588055,696490,245618
1799,"Rümlang, Gemeindehaus",8590767,682325,255744
1800,"Meilen, Obermeilen",8576083,692033,235595
1803,Oberohringen,8506691,695918,264874
1805,"Oberrieden, Bahnhof",8579186,686300,237104
1806,"Oberrieden Dorf, Bahnhof",8590734,686181,236849
1807,"Oberrieden, Schiffstation",8503673,686536,237053
1808,"Winkel, Oberrüti",8503989,684714,259395
1809,Oberschlatt ZH,8573669,706150,257912
1810,"Winterthur, Oberseen",8590979,700523,259401
1811,"Rapperswil SG, Oberseeplatz",8591752,705299,231169
1813,"Steinmaur, Obersteinmaur",8573273,676561,261390
1814,"Gossau ZH, Oberstufe",8576018,700528,239625
1815,"Teufen ZH, Oberteufen",8573215,685096,267129
1816,"Adliswil, Friedhof",8590470,682501,240129
1817,"Winterthur, Obertor",8573656,697538,261910
1818,"Küsnacht ZH, Oberwacht",8576216,686631,241582
1820,"Wetzikon ZH, Oberwetzikon",8503251,702887,242658
1821,"Zürich, Oberwiesenstrasse",8591293,682581,251649
1822,"Pfäffikon ZH, Oberwil",8573540,702753,246761
1825,Oberwil bei Nürensdorf,8576169,690576,257727
1826,"Winterthur, Bhf Oberwinterthur",8587017,699411,262605
1827,"Tagelswangen, Oberwis",8575937,693520,254139
1830,"Regensdorf, Obstgarten",8576244,677745,253658
1831,"Stäfa, Obstgarten",8576064,697799,233052
1833,"Kempten, Ochsen",8503194,703873,243333
1836,"Wädenswil, Oedischwend",8573571,691536,231318
1837,"Thalwil, Oeggisbüelplatz",8590820,685678,237780
